Column1,index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
153,1147,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2018.11.002,Ecohydrology & Hydrobiology
154,1150,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.ecohyd.2018.11.003,Ecohydrology & Hydrobiology
155,1173,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,3,10.1016/j.ecohyd.2017.11.007,Ecohydrology & Hydrobiology
156,1176,3,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2017.11.003,Ecohydrology & Hydrobiology
157,1192,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104182,Journal of Contaminant Hydrology
158,1198,34,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104195,Journal of Contaminant Hydrology
159,1204,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104201,Journal of Contaminant Hydrology
160,1208,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104151,Journal of Contaminant Hydrology
161,1210,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104164,Journal of Contaminant Hydrology
162,1228,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104127,Journal of Contaminant Hydrology
163,1250,19,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,2,2,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104078,Journal of Contaminant Hydrology
164,1253,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104089,Journal of Contaminant Hydrology
165,1257,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104081,Journal of Contaminant Hydrology
166,1284,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104024,Journal of Contaminant Hydrology
167,1287,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104042,Journal of Contaminant Hydrology
168,1321,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.103984,Journal of Contaminant Hydrology
169,1339,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103935,Journal of Contaminant Hydrology
170,1356,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103864,Journal of Contaminant Hydrology
171,1359,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103867,Journal of Contaminant Hydrology
172,1363,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103887,Journal of Contaminant Hydrology
173,1365,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103889,Journal of Contaminant Hydrology
174,1368,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103894,Journal of Contaminant Hydrology
175,1374,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103910,Journal of Contaminant Hydrology
176,1376,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103912,Journal of Contaminant Hydrology
177,1377,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103911,Journal of Contaminant Hydrology
178,1380,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103914,Journal of Contaminant Hydrology
179,1385,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103844,Journal of Contaminant Hydrology
180,1389,22,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103849,Journal of Contaminant Hydrology
181,1405,8,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103868,Journal of Contaminant Hydrology
182,1410,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103806,Journal of Contaminant Hydrology
183,1418,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103815,Journal of Contaminant Hydrology
184,1424,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103818,Journal of Contaminant Hydrology
185,1427,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103835,Journal of Contaminant Hydrology
186,1429,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103781,Journal of Contaminant Hydrology
187,1431,24,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103798,Journal of Contaminant Hydrology
188,1441,98,0,0,2,0,0,0,0,0,26,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103793,Journal of Contaminant Hydrology
189,1449,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103773,Journal of Contaminant Hydrology
190,1476,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2020.103718,Journal of Contaminant Hydrology
191,1484,5,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2020.103706,Journal of Contaminant Hydrology
192,1496,3,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2020.103681,Journal of Contaminant Hydrology
193,1516,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2020.103641,Journal of Contaminant Hydrology
194,1528,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2019.103585,Journal of Contaminant Hydrology
195,1601,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2019.01.001,Journal of Contaminant Hydrology
196,1610,45,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2018.10.010,Journal of Contaminant Hydrology
197,1613,29,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.jconhyd.2018.11.007,Journal of Contaminant Hydrology
198,1633,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2018.10.005,Journal of Contaminant Hydrology
199,1677,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2018.02.002,Journal of Contaminant Hydrology
200,1679,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2018.02.007,Journal of Contaminant Hydrology
201,1693,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2017.10.006,Journal of Contaminant Hydrology
202,1696,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,10,0,1,0,0,0,0,0,0,10.1016/j.jher.2021.10.002,Journal of Hydro-environment Research
203,1697,129,0,5,1,0,0,0,0,0,2,1,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,1,10.1016/j.jher.2021.03.002,Journal of Hydro-environment Research
204,1699,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jher.2020.01.005,Journal of Hydro-environment Research
205,1702,22,7,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,9,5,0,0,7,0,0,0,0,5,0,10.1016/j.jhydrol.2023.129738,Journal of Hydrology
206,1722,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,10.1016/j.jhydrol.2023.129784,Journal of Hydrology
207,1724,51,2,0,0,0,0,0,2,0,1,0,2,0,0,0,2,0,54,0,4,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129732,Journal of Hydrology
208,1725,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129609,Journal of Hydrology
209,1731,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,4,0,0,0,0,0,1,10.1016/j.jhydrol.2023.129689,Journal of Hydrology
210,1732,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129710,Journal of Hydrology
211,1735,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129821,Journal of Hydrology
212,1736,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129783,Journal of Hydrology
213,1740,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129787,Journal of Hydrology
214,1741,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129809,Journal of Hydrology
215,1762,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129848,Journal of Hydrology
216,1776,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129683,Journal of Hydrology
217,1777,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129686,Journal of Hydrology
218,1782,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129696,Journal of Hydrology
219,1785,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129688,Journal of Hydrology
220,1789,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129716,Journal of Hydrology
221,1790,38,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,4,2,12,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129705,Journal of Hydrology
222,1795,10,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129762,Journal of Hydrology
223,1801,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,13,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129649,Journal of Hydrology
224,1802,14,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129652,Journal of Hydrology
225,1804,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129663,Journal of Hydrology
226,1808,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129647,Journal of Hydrology
227,1811,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129668,Journal of Hydrology
228,1814,22,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129682,Journal of Hydrology
229,1817,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129684,Journal of Hydrology
230,1820,37,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129707,Journal of Hydrology
231,1824,6,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129692,Journal of Hydrology
232,1825,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129694,Journal of Hydrology
233,1828,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,2,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129702,Journal of Hydrology
234,1829,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129736,Journal of Hydrology
235,1832,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129733,Journal of Hydrology
236,1839,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129573,Journal of Hydrology
237,1847,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129538,Journal of Hydrology
238,1856,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129585,Journal of Hydrology
239,1865,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,1,8,0,3,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129599,Journal of Hydrology
240,1867,12,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129559,Journal of Hydrology
241,1870,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129570,Journal of Hydrology
242,1871,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129595,Journal of Hydrology
243,1872,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129503,Journal of Hydrology
244,1878,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129605,Journal of Hydrology
245,1888,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129590,Journal of Hydrology
246,1890,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129603,Journal of Hydrology
247,1892,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129600,Journal of Hydrology
248,1893,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129576,Journal of Hydrology
249,1895,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129607,Journal of Hydrology
250,1900,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129640,Journal of Hydrology
251,1909,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129657,Journal of Hydrology
252,1915,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129673,Journal of Hydrology
253,1916,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129674,Journal of Hydrology
254,1917,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129677,Journal of Hydrology
255,1920,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129551,Journal of Hydrology
256,1922,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129561,Journal of Hydrology
257,1924,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129521,Journal of Hydrology
258,1926,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129560,Journal of Hydrology
259,1928,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129555,Journal of Hydrology
260,1935,33,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129465,Journal of Hydrology
261,1939,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129479,Journal of Hydrology
262,1940,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129456,Journal of Hydrology
263,1941,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129474,Journal of Hydrology
264,1950,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129499,Journal of Hydrology
265,1955,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129480,Journal of Hydrology
266,1957,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129502,Journal of Hydrology
267,1958,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129504,Journal of Hydrology
268,1959,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129506,Journal of Hydrology
269,1963,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129505,Journal of Hydrology
270,1965,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129514,Journal of Hydrology
271,1969,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,10.1016/j.jhydrol.2023.129515,Journal of Hydrology
272,1970,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129523,Journal of Hydrology
273,1978,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,10.1016/j.jhydrol.2023.129525,Journal of Hydrology
274,1984,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129536,Journal of Hydrology
275,1991,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,2,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129493,Journal of Hydrology
276,1994,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129355,Journal of Hydrology
277,2001,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129374,Journal of Hydrology
278,2010,31,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129395,Journal of Hydrology
279,2013,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129401,Journal of Hydrology
280,2021,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129383,Journal of Hydrology
281,2022,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129402,Journal of Hydrology
282,2024,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129351,Journal of Hydrology
283,2025,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129373,Journal of Hydrology
284,2026,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129409,Journal of Hydrology
285,2032,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129399,Journal of Hydrology
286,2034,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129406,Journal of Hydrology
287,2039,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,10.1016/j.jhydrol.2023.129431,Journal of Hydrology
288,2044,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129421,Journal of Hydrology
289,2045,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129424,Journal of Hydrology
290,2047,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129430,Journal of Hydrology
291,2054,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129418,Journal of Hydrology
292,2057,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129422,Journal of Hydrology
293,2060,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129454,Journal of Hydrology
294,2063,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129455,Journal of Hydrology
295,2065,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.1016/j.jhydrol.2023.129453,Journal of Hydrology
296,2070,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129460,Journal of Hydrology
297,2074,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129435,Journal of Hydrology
298,2083,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129467,Journal of Hydrology
299,2085,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129278,Journal of Hydrology
300,2088,43,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,6,0,9,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2022.129016,Journal of Hydrology
301,2090,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129246,Journal of Hydrology
302,2094,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jhydrol.2023.129291,Journal of Hydrology
