index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
855,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2018.01.008,Advances in Water Resources
872,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.11.026,Advances in Water Resources
873,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.10.005,Advances in Water Resources
878,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.12.009,Advances in Water Resources
885,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.12.018,Advances in Water Resources
886,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.12.020,Advances in Water Resources
888,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.10.013,Advances in Water Resources
890,3,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.10.015,Advances in Water Resources
891,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,10.1016/j.advwatres.2017.11.014,Advances in Water Resources
893,26,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,10.1016/j.advwatres.2017.10.039,Advances in Water Resources
899,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.11.008,Advances in Water Resources
905,73,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.11.010,Advances in Water Resources
907,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.advwatres.2017.11.028,Advances in Water Resources
908,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,4,0,10.1016/j.advwatres.2017.10.023,Advances in Water Resources
914,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2023.01.004,Ecohydrology & Hydrobiology
916,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2023.02.002,Ecohydrology & Hydrobiology
919,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2022.11.003,Ecohydrology & Hydrobiology
924,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2023.01.001,Ecohydrology & Hydrobiology
927,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.ecohyd.2022.11.004,Ecohydrology & Hydrobiology
930,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2022.11.001,Ecohydrology & Hydrobiology
931,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2022.11.002,Ecohydrology & Hydrobiology
938,3,0,0,1,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2022.07.005,Ecohydrology & Hydrobiology
940,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.ecohyd.2022.08.002,Ecohydrology & Hydrobiology
946,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10.1016/j.ecohyd.2022.03.002,Ecohydrology & Hydrobiology
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,0,0,0,0,0,0,10.1016/j.ecohyd.2022.04.001,Ecohydrology & Hydrobiology
955,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.12.002,Ecohydrology & Hydrobiology
957,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10.1016/j.ecohyd.2021.11.005,Ecohydrology & Hydrobiology
960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10.1016/j.ecohyd.2021.11.001,Ecohydrology & Hydrobiology
963,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.10.001,Ecohydrology & Hydrobiology
964,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,4,0,0,0,0,0,1,10.1016/j.ecohyd.2021.09.003,Ecohydrology & Hydrobiology
966,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.07.008,Ecohydrology & Hydrobiology
970,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.06.001,Ecohydrology & Hydrobiology
976,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,10.1016/j.ecohyd.2021.08.013,Ecohydrology & Hydrobiology
977,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.08.014,Ecohydrology & Hydrobiology
981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10.1016/j.ecohyd.2021.04.001,Ecohydrology & Hydrobiology
985,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.02.004,Ecohydrology & Hydrobiology
986,24,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,0,0,0,0,0,0,10.1016/j.ecohyd.2021.06.002,Ecohydrology & Hydrobiology
993,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.05.001,Ecohydrology & Hydrobiology
994,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.ecohyd.2021.08.009,Ecohydrology & Hydrobiology
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,10.1016/j.ecohyd.2021.07.005,Ecohydrology & Hydrobiology
996,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,10.1016/j.ecohyd.2021.08.001,Ecohydrology & Hydrobiology
997,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.05.006,Ecohydrology & Hydrobiology
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.ecohyd.2021.04.003,Ecohydrology & Hydrobiology
999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,10.1016/j.ecohyd.2021.07.004,Ecohydrology & Hydrobiology
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,10.1016/j.ecohyd.2021.07.007,Ecohydrology & Hydrobiology
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.ecohyd.2021.08.004,Ecohydrology & Hydrobiology
1010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,10.1016/j.ecohyd.2020.12.002,Ecohydrology & Hydrobiology
1012,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10.1016/j.ecohyd.2020.11.005,Ecohydrology & Hydrobiology
1013,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2021.02.005,Ecohydrology & Hydrobiology
1018,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2020.11.003,Ecohydrology & Hydrobiology
1027,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2020.08.002,Ecohydrology & Hydrobiology
1061,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.ecohyd.2020.04.004,Ecohydrology & Hydrobiology
1066,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,10.1016/j.ecohyd.2019.09.001,Ecohydrology & Hydrobiology
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10.1016/j.ecohyd.2019.10.007,Ecohydrology & Hydrobiology
1070,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2019.11.004,Ecohydrology & Hydrobiology
1071,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2020.01.001,Ecohydrology & Hydrobiology
1072,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2020.02.001,Ecohydrology & Hydrobiology
1075,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2019.10.006,Ecohydrology & Hydrobiology
1077,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2020.03.001,Ecohydrology & Hydrobiology
1086,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2019.06.001,Ecohydrology & Hydrobiology
1089,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2019.07.001,Ecohydrology & Hydrobiology
1091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,0,10.1016/j.ecohyd.2019.12.004,Ecohydrology & Hydrobiology
1100,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2019.01.007,Ecohydrology & Hydrobiology
1101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2018.10.002,Ecohydrology & Hydrobiology
1102,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,10.1016/j.ecohyd.2018.01.002,Ecohydrology & Hydrobiology
1103,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2018.01.001,Ecohydrology & Hydrobiology
1106,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2019.05.002,Ecohydrology & Hydrobiology
1107,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2018.07.005,Ecohydrology & Hydrobiology
1110,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2019.02.002,Ecohydrology & Hydrobiology
1119,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,2,10.1016/j.ecohyd.2019.01.003,Ecohydrology & Hydrobiology
1128,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2018.11.001,Ecohydrology & Hydrobiology
1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10.1016/j.ecohyd.2018.07.004,Ecohydrology & Hydrobiology
1145,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2018.11.007,Ecohydrology & Hydrobiology
1147,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.ecohyd.2018.11.002,Ecohydrology & Hydrobiology
1150,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.ecohyd.2018.11.003,Ecohydrology & Hydrobiology
1153,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.ecohyd.2018.11.005,Ecohydrology & Hydrobiology
1166,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,16,0,0,0,0,0,0,10.1016/j.ecohyd.2017.10.004,Ecohydrology & Hydrobiology
1172,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,62,0,0,0,7,0,0,0,0,0,6,10.1016/j.ecohyd.2017.11.006,Ecohydrology & Hydrobiology
1173,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,3,10.1016/j.ecohyd.2017.11.007,Ecohydrology & Hydrobiology
1176,3,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.ecohyd.2017.11.003,Ecohydrology & Hydrobiology
1183,2,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104167,Journal of Contaminant Hydrology
1186,7,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104168,Journal of Contaminant Hydrology
1192,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104182,Journal of Contaminant Hydrology
1193,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104179,Journal of Contaminant Hydrology
1196,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104193,Journal of Contaminant Hydrology
1198,34,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104195,Journal of Contaminant Hydrology
1204,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104201,Journal of Contaminant Hydrology
1208,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104151,Journal of Contaminant Hydrology
1210,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2023.104164,Journal of Contaminant Hydrology
1226,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104126,Journal of Contaminant Hydrology
1228,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104127,Journal of Contaminant Hydrology
1231,0,0,0,0,0,0,0,0,2,0,0,3,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104103,Journal of Contaminant Hydrology
1236,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104121,Journal of Contaminant Hydrology
1250,19,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,2,2,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104078,Journal of Contaminant Hydrology
1253,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104089,Journal of Contaminant Hydrology
1257,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104081,Journal of Contaminant Hydrology
1262,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104100,Journal of Contaminant Hydrology
1267,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104052,Journal of Contaminant Hydrology
1270,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104053,Journal of Contaminant Hydrology
1279,2,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104031,Journal of Contaminant Hydrology
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104046,Journal of Contaminant Hydrology
1284,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104024,Journal of Contaminant Hydrology
1287,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104042,Journal of Contaminant Hydrology
1294,1,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,1,10.1016/j.jconhyd.2022.104005,Journal of Contaminant Hydrology
1299,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104014,Journal of Contaminant Hydrology
1304,0,0,0,1,0,1,0,0,0,0,0,0,0,40,0,0,0,0,1,0,0,9,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104019,Journal of Contaminant Hydrology
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2022.104029,Journal of Contaminant Hydrology
1316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,10.1016/j.jconhyd.2022.103961,Journal of Contaminant Hydrology
1317,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.103979,Journal of Contaminant Hydrology
1321,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.103984,Journal of Contaminant Hydrology
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2022.103959,Journal of Contaminant Hydrology
1339,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103935,Journal of Contaminant Hydrology
1344,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103940,Journal of Contaminant Hydrology
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.jconhyd.2022.103958,Journal of Contaminant Hydrology
1353,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103922,Journal of Contaminant Hydrology
1356,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103864,Journal of Contaminant Hydrology
1357,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103870,Journal of Contaminant Hydrology
1359,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103867,Journal of Contaminant Hydrology
1361,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103881,Journal of Contaminant Hydrology
1363,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103887,Journal of Contaminant Hydrology
1365,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103889,Journal of Contaminant Hydrology
1368,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103894,Journal of Contaminant Hydrology
1370,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103895,Journal of Contaminant Hydrology
1371,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103906,Journal of Contaminant Hydrology
1374,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103910,Journal of Contaminant Hydrology
1376,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103912,Journal of Contaminant Hydrology
1377,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103911,Journal of Contaminant Hydrology
1380,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103914,Journal of Contaminant Hydrology
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103919,Journal of Contaminant Hydrology
1385,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103844,Journal of Contaminant Hydrology
1389,22,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103849,Journal of Contaminant Hydrology
1393,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103852,Journal of Contaminant Hydrology
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103853,Journal of Contaminant Hydrology
1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,10.1016/j.jconhyd.2021.103848,Journal of Contaminant Hydrology
1405,8,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103868,Journal of Contaminant Hydrology
1407,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103880,Journal of Contaminant Hydrology
1410,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103806,Journal of Contaminant Hydrology
1418,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103815,Journal of Contaminant Hydrology
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103816,Journal of Contaminant Hydrology
1424,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103818,Journal of Contaminant Hydrology
1427,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103835,Journal of Contaminant Hydrology
1429,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103781,Journal of Contaminant Hydrology
1431,24,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103798,Journal of Contaminant Hydrology
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103799,Journal of Contaminant Hydrology
1441,98,0,0,2,0,0,0,0,0,26,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103793,Journal of Contaminant Hydrology
1449,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.jconhyd.2021.103773,Journal of Contaminant Hydrology
1451,3,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jconhyd.2020.103751,Journal of Contaminant Hydrology
